1,575868
2,592767
3,558638
4,599566
5,570798
6,499992
7,767864
8,599549
9,558644
10,575371
11,644895
12,651938
13,518240
14,652324
15,573405
16,737675
17,671308
18,559193
19,555070
20,569827
21,761672
22,635519
23,574194
24,554366
25,546491
26,624913
27,710427
28,634997
29,787730
30,542513
31,588666
32,673412
33,596109
34,591525
35,603879
36,531208
37,543781
38,621654
39,509851
40,643620
41,546493
42,577037
43,866041
44,663063
45,628375
46,628072
47,554888
48,536577
49,587096
50,569694
51,500488
52,863750
53,609260
54,602760
55,615491
56,557653
57,569894
58,607986
59,688742
60,597981
61,650759
62,558607
63,645274
64,568911
65,586772
66,677425
67,658725
68,618108
69,652179
70,602936
71,623896
72,545203
73,608709
74,537772
75,582231
76,527203
77,547349
78,582841
79,537996
80,644718
81,593646
82,715724
83,542369
84,618547
85,602151
86,616323
87,581117
88,688709
89,576510
90,645860
91,515463
92,746293
93,580464
94,580116
95,620341
96,543620
97,608407
98,575237
99,711180
100,495080
101,594926
102,542913
103,621776
104,602492
105,539218
106,569207
107,524651
108,562522
109,684342
110,676512
111,607312
112,561841
113,647907
114,608170
115,652109
116,707231
117,562592
118,505031
119,587060
120,614696
121,664663
122,616137
123,511278
124,561730
125,616165
126,627937
127,519002
128,574047
129,575727
130,598800
131,681830
132,569588
133,617910
134,513709
135,585124
136,766262
137,618247
138,602763
139,604261
140,653647
141,657296
142,758627
143,594212
144,587158
145,571337
146,654229
147,602694
148,536413
149,591119
150,552700
151,580407
152,630147
153,614386
154,538434
155,634082
156,785066
157,607157
158,584732
159,635892
160,543355
161,553915
162,640799
163,513228
164,597147
165,593038
166,483376
167,576109
168,722575
169,742020
170,733046
171,604793
172,546621
173,655116
174,516627
175,580005
176,671616
177,640845
178,643310
179,679299
180,585203
181,655939
182,522162
183,552875
184,532164
185,570987
186,677835
187,591364
188,651868
189,540222
190,523795
191,543636
192,626254
193,514954
194,533229
195,741916
196,617835
197,545353
198,569640
199,613135
200,648130
201,527972
202,617239
203,666163
204,587077
205,502362
206,611532
207,593514
208,612228
209,592165
210,534454
211,563723
212,632284
213,686794
214,537966
215,644753
216,556123
217,559199
218,542479
219,648589
220,710180
221,554493
222,575962
223,629494
224,629601
225,700792
226,582042
227,549736
228,589273
229,615603
230,617976
231,608833
232,520994
233,585660
234,620265
235,562182
236,530610
237,540988
238,613226
239,553951
240,539299
241,656852
242,643772
243,606496
244,781621
245,605080
246,533690
247,787312
248,568987
249,566860
250,602110
251,541671
252,737211
253,562161
254,527443
255,569997
256,571397
257,532839
258,579090
259,653349
260,558512
261,617378
262,694259
263,545944
264,583474
265,582915
266,567987
267,600942
268,598649
269,571673
270,570145
271,515005
272,573817
273,850042
274,626513
275,572699
276,583949
277,535151
278,640106
279,511841
280,647843
281,739874
282,769107
283,609140
284,629366
285,634106
286,539587
287,550720
288,530222
289,576924
290,554966
291,702551
292,675410
293,543365
294,607726
295,503872
296,562331
297,687069
298,672924
299,623170
300,519152
301,573706
302,587593
303,719914
304,667079
305,560419
306,597279
307,681559
308,762313
309,639053
310,628664
311,682202
312,661408
313,566135
314,623158
315,708410
316,623070
317,723252
318,599331
319,607039
320,615246
321,630569
322,753714
323,554100
324,576004
325,593626
326,718485
327,629907
328,705768
329,565320
330,564939
331,542699
332,686485
333,576280
334,600147
335,585902
336,734951
337,588900
338,719357
339,590816
340,505964
341,597004
342,549913
343,640929
344,627129
345,573619
346,720809
347,676782
348,579325
349,624109
350,508626
351,700147
352,799119
353,564175
354,585050
355,741977
356,622986
357,613889
358,638735
359,552816
360,562119
361,545628
362,643482
363,519840
364,569028
365,583835
366,582550
367,720490
368,548795
369,567810
370,591310
371,556265
372,543807
373,535136
374,535057
375,659066
376,731077
377,810535
378,638075
379,584034
380,510272
381,606115
382,615113
383,547767
384,517785
385,561455
386,643454
387,539452
388,533460
389,555755
390,585411
391,531533
392,569021
393,595658
394,672015
395,639093
396,566815
397,675034
398,595745
399,542960
400,533598
401,637703
402,640943
403,620773
404,651596
405,588969
406,585053
407,598739
408,610480
409,526020
410,589958
411,598088
412,487499
413,599294
414,530421
415,622490
416,511601
417,521806
418,558723
419,596827
420,535897
421,593539
422,560639
423,579486
424,577232
425,633407
426,578423
427,568962
428,613569
429,575662
430,738858
431,641682
432,669972
433,560678
434,637511
435,788332
436,536202
437,653330
438,653533
439,633417
440,546753
441,599827
442,744809
443,610333
444,516069
445,578643
446,643378
447,552677
448,631967
449,750516
450,597531
451,556171
452,655489
453,536353
454,595452
455,603392
456,545824
457,637562
458,570067
459,690632
460,533702
461,563490
462,560918
463,567849
464,602624
465,568730
466,644687
467,594389
468,570353
469,580446
470,588192
471,598287
472,649715
473,566056
474,678440
475,558165
476,501505
477,569947
478,632046
479,694454
480,626040
481,602508
482,614291
483,634985
484,551217
485,717447
486,702774
487,652642
488,680513
489,556192
490,679858
491,561375
492,710569
493,534092
494,626903
495,542115
496,529851
497,825476
498,593972
499,602689
500,724297
501,577453
502,603224
503,621688
504,668235
505,697974
506,528563
507,628634
508,622332
509,615827
510,555305
511,457444
512,603391
513,778660
514,563739
515,613303
516,573925
517,814012
518,623337
519,670440
520,584917
521,559585
522,594399
523,579575
524,560900
525,636167
526,614373
527,554816
528,545459
529,511117
530,581129
531,608750
532,579244
533,693014
534,592629
535,532846
536,541410
537,514530
538,574615
539,559536
540,552652
541,570828
542,561775
543,591959
544,616347
545,611960
546,533933
547,666923
548,491614
549,612374
550,618010
551,559918
552,576953
553,620759
554,582880
555,694815
556,603690
557,810508
558,555535
559,520905
560,543021
561,567788
562,522940
563,665887
564,643797
565,627384
566,661687
567,651389
568,514913
569,687088
570,823854
571,597034
572,583951
573,692132
574,567346
575,568752
576,581445
577,605273
578,535450
579,534949
580,609189
581,531884
582,670001
583,525454
584,613121
585,697716
586,566594
587,586439
588,599627
589,571220
590,531145
591,608504
592,573093
593,530863
594,631750
595,677122
596,664328
597,508414
598,509247
599,551593
600,574838
601,598549
602,616789
603,603908
604,635364
605,615281
606,632012
607,590291
608,644652
609,533565
610,565762
611,542098
612,510690
613,787136
614,578254
615,573270
616,556671
617,557148
618,549089
619,672382
620,737453
621,748308
622,566085
623,676220
624,586260
625,646718
626,510000
627,545568
628,645613
629,494980
630,596349
631,685027
632,631918
633,600887
634,691135
635,574172
636,708253
637,776527
638,668619
639,629810
640,597928
641,580799
642,549815
643,768248
644,598538
645,643681
646,620280
647,664968
648,610025
649,664943
650,659795
651,616036
652,666685
653,580231
654,507783
655,567715
656,583305
657,559145
658,628001
659,554143
660,501673
661,572414
662,580954
663,521848
664,541782
665,680930
666,689593
667,604155
668,596548
669,588325
670,555666
671,609390
672,649754
673,583751
674,621584
675,530770
676,583113
677,563441
678,667492
679,659868
680,624258
681,581445
682,683857
683,648503
684,536987
685,549622
686,571752
687,612687
688,536482
689,574131
690,598243
691,572164
692,642403
693,579570
694,593588
695,540541
696,615264
697,504206
698,565778
699,600140
700,541619
701,801400
702,565728
703,580725
704,612703
705,649386
706,598694
707,574644
708,544329
709,548391
710,547177
711,626678
712,613065
713,599630
714,572911
715,665934
716,661203
717,653378
718,817565
719,553408
720,616705
721,651712
722,560987
723,645439
724,536479
725,596209
726,540686
727,654068
728,545367
729,567191
730,588566
731,586752
732,608295
733,690972
734,526091
735,496568
736,541574
737,539924
738,778883
739,659562
740,528751
741,583182
742,602053
743,587744
744,564117
745,586091
746,577615
747,542718
748,544592
749,785833
750,553566
751,596647
752,638103
753,595794
754,559258
755,574385
756,576129
757,634926
758,591034
759,625755
760,533126
761,645941
762,583306
763,712933
764,600798
765,567137
766,544185
767,545166
768,668308
769,588061
770,593698
771,561294
772,730591
773,663953
774,661110
775,558878
776,576280
777,563855
778,603282
779,574744
780,594757
781,557631
782,630556
783,673369
784,656444
785,507702
786,712756
787,583651
788,544706
789,693172
790,532217
791,633952
792,691164
793,516374
794,797429
795,552107
796,527249
797,557010
798,582047
799,664580
800,537561
801,615652
802,619669
803,641238
804,592458
805,565145
806,531558
807,576662
808,564507
809,590919
810,583970
811,782432
812,573871
813,650799
814,526375
815,548218
816,526997
817,589285
818,560619
819,578305
820,542616
821,542756
822,607571
823,610328
824,633831
825,561422
826,576795
827,562581
828,546157
829,538468
830,611050
831,639368
832,588203
833,661156
834,585753
835,545348
836,569756
837,732253
838,509827
839,617651
840,609329
841,566160
842,653820
843,543329
844,630253
845,548516
846,708267
847,601823
848,646625
849,531091
850,549709
851,607204
852,652684
853,548859
854,578947
855,512897
856,689980
857,626129
858,540227
859,568312
860,536712
861,662044
862,618026
863,617638
864,615045
865,671858
866,615623
867,560536
868,541135
869,581317
870,555188
871,574180
872,678779
873,596431
874,612396
875,577381
876,564821
877,577621
878,645612
879,544047
880,545714
881,584263
882,621336
883,552212
884,549329
885,662837
886,612120
887,607024
888,595950
889,570727
890,582674
891,594760
892,618243
893,560960
894,633077
895,591998
896,684562
897,641614
898,518115
899,612728
900,615013
901,534509
902,597128
903,721581
904,677749
905,685049
906,726256
907,583635
908,497468
909,685070
910,583952
911,634168
912,564784
913,637945
914,642458
915,645150
916,603693
917,640969
918,538726
919,595471
920,580223
921,582496
922,576856
923,536612
924,601036
925,689312
926,598598
927,620419
928,647403
929,611834
930,630867
931,615323
932,560519
933,611516
934,677020
935,729359
936,532705
937,573125
938,499331
939,557822
940,603036
941,585006
942,617184
943,579650
944,580660
945,585054
946,635498
947,563799
948,640579
949,574557
950,599478
951,536905
952,640161
953,506947
954,544016
955,678869
956,612207
957,682184
958,612844
959,587427
960,570264
961,563295
962,682433
963,749634
964,528305
965,611489
966,523679
967,525430
968,632968
969,657146
970,577011
971,722274
972,592570
